"STCNTY","ROA","REPDTE","STNAME","CERT","STALP","ID"
"Scott",1.1184617581267,"20050630","INDIANA",10485,"IN","10485_20050630"
"Scott",1.15826423696571,"20050930","INDIANA",10485,"IN","10485_20050930"
"Scott",1.09340316042964,"20051231","INDIANA",10485,"IN","10485_20051231"
"Scott",1.23400175094843,"20060331","INDIANA",10485,"IN","10485_20060331"
"Scott",0.915145038245817,"20060630","INDIANA",10485,"IN","10485_20060630"
"Scott",0.500009468237775,"20060930","INDIANA",10485,"IN","10485_20060930"
"Scott",0.747139243161054,"20061231","INDIANA",10485,"IN","10485_20061231"
"Scott",1.37818994110878,"20070331","INDIANA",10485,"IN","10485_20070331"
"Scott",1.31135720964817,"20070630","INDIANA",10485,"IN","10485_20070630"
"Scott",1.22867072880373,"20070930","INDIANA",10485,"IN","10485_20070930"
"Scott",1.16934755585776,"20071231","INDIANA",10485,"IN","10485_20071231"
"Scott",0.926565769623826,"20080331","INDIANA",10485,"IN","10485_20080331"
"Scott",0.827660383793072,"20080630","INDIANA",10485,"IN","10485_20080630"
"Scott",0.834167291705988,"20080930","INDIANA",10485,"IN","10485_20080930"
"Scott",0.788282094997158,"20081231","INDIANA",10485,"IN","10485_20081231"
"Scott",0.186647379770757,"20090331","INDIANA",10485,"IN","10485_20090331"
"Scott",-22.7420204653226,"20090630","INDIANA",10485,"IN","10485_20090630"
"Scott",-15.2001082716344,"20090930","INDIANA",10485,"IN","10485_20090930"
"Scott",-11.4548798732226,"20091231","INDIANA",10485,"IN","10485_20091231"
"Scott",0.276979121193419,"20100331","INDIANA",10485,"IN","10485_20100331"
"Scott",0.586668115229913,"20100630","INDIANA",10485,"IN","10485_20100630"
"Scott",0.733746212792966,"20100930","INDIANA",10485,"IN","10485_20100930"
"Scott",0.792883187316243,"20101231","INDIANA",10485,"IN","10485_20101231"
"Scott",0.693578814590457,"20110331","INDIANA",10485,"IN","10485_20110331"
"Scott",0.859667276924304,"20110630","INDIANA",10485,"IN","10485_20110630"
"Scott",0.946527291049378,"20110930","INDIANA",10485,"IN","10485_20110930"
"Scott",1.030750859461,"20111231","INDIANA",10485,"IN","10485_20111231"
"Scott",0.942843937759975,"20120331","INDIANA",10485,"IN","10485_20120331"
"Scott",0.869509458159669,"20120630","INDIANA",10485,"IN","10485_20120630"
"Scott",1.02415639963776,"20120930","INDIANA",10485,"IN","10485_20120930"
"Scott",0.974048099458089,"20121231","INDIANA",10485,"IN","10485_20121231"
"Scott",0.897377761260693,"20130331","INDIANA",10485,"IN","10485_20130331"
"Scott",0.91210344587862,"20130630","INDIANA",10485,"IN","10485_20130630"
"Scott",0.865069371732394,"20130930","INDIANA",10485,"IN","10485_20130930"
"Scott",0.940541190550496,"20131231","INDIANA",10485,"IN","10485_20131231"
"Scott",0.969368400505309,"20140331","INDIANA",10485,"IN","10485_20140331"
"Scott",0.912848486891041,"20140630","INDIANA",10485,"IN","10485_20140630"
"Scott",0.825136970094104,"20140930","INDIANA",10485,"IN","10485_20140930"
"Scott",0.881405696157276,"20141231","INDIANA",10485,"IN","10485_20141231"
"Scott",0.872554691271137,"20150331","INDIANA",10485,"IN","10485_20150331"
"Scott",0.995164776504963,"20150630","INDIANA",10485,"IN","10485_20150630"
"Fayette",1.23335301449846,"19840331","IOWA",10489,"IA","10489_19840331"
"Fayette",0.105887803048687,"19840630","IOWA",10489,"IA","10489_19840630"
"Fayette",0.0441358535535767,"19840930","IOWA",10489,"IA","10489_19840930"
"Fayette",-0.509609784507863,"19841231","IOWA",10489,"IA","10489_19841231"
"Fayette",-1.23387917172579,"19850331","IOWA",10489,"IA","10489_19850331"
"Fayette",-0.347725297015359,"19850630","IOWA",10489,"IA","10489_19850630"
"Fayette",0.0993601273648019,"19850930","IOWA",10489,"IA","10489_19850930"
"Fayette",0.286243934354724,"19851231","IOWA",10489,"IA","10489_19851231"
"Fayette",0.887871536087122,"19860331","IOWA",10489,"IA","10489_19860331"
"Fayette",0.453006314633478,"19860630","IOWA",10489,"IA","10489_19860630"
"Fayette",0.774327001913091,"19860930","IOWA",10489,"IA","10489_19860930"
"Fayette",0.550915471882907,"19861231","IOWA",10489,"IA","10489_19861231"
"Fayette",0.503244603363793,"19870331","IOWA",10489,"IA","10489_19870331"
"Fayette",1.06958933051631,"19870630","IOWA",10489,"IA","10489_19870630"
"Fayette",0.773411555321183,"19870930","IOWA",10489,"IA","10489_19870930"
"Fayette",0.950732391780427,"19871231","IOWA",10489,"IA","10489_19871231"
"Fayette",0.559582856416126,"19880331","IOWA",10489,"IA","10489_19880331"
"Fayette",0.845449305066291,"19880630","IOWA",10489,"IA","10489_19880630"
"Fayette",0.830743191161356,"19880930","IOWA",10489,"IA","10489_19880930"
"Fayette",0.716717434151586,"19881231","IOWA",10489,"IA","10489_19881231"
"Fayette",1.02488550107293,"19890331","IOWA",10489,"IA","10489_19890331"
"Fayette",0.878174773999137,"19890630","IOWA",10489,"IA","10489_19890630"
"Fayette",0.843503016468286,"19890930","IOWA",10489,"IA","10489_19890930"
"Fayette",0.857116685641006,"19891231","IOWA",10489,"IA","10489_19891231"
"Fayette",1.12271540469974,"19900331","IOWA",10489,"IA","10489_19900331"
"Fayette",0.958404386211067,"19900630","IOWA",10489,"IA","10489_19900630"
"Fayette",0.894298382805824,"19900930","IOWA",10489,"IA","10489_19900930"
"Fayette",0.91250191433968,"19901231","IOWA",10489,"IA","10489_19901231"
"Fayette",1.07251675807434,"19910331","IOWA",10489,"IA","10489_19910331"
"Fayette",1.04181561906318,"19910630","IOWA",10489,"IA","10489_19910630"
"Fayette",0.945005469869493,"19910930","IOWA",10489,"IA","10489_19910930"
"Fayette",1.02360456798954,"19911231","IOWA",10489,"IA","10489_19911231"
"Fayette",1.07479847528588,"19920331","IOWA",10489,"IA","10489_19920331"
"Fayette",1.35385913116828,"19920630","IOWA",10489,"IA","10489_19920630"
"Fayette",1.34808197481882,"19920930","IOWA",10489,"IA","10489_19920930"
"Fayette",1.35701790491871,"19921231","IOWA",10489,"IA","10489_19921231"
"Fayette",1.87230115041039,"19930331","IOWA",10489,"IA","10489_19930331"
"Fayette",1.5586837781429,"19930630","IOWA",10489,"IA","10489_19930630"
"Fayette",1.77543184760496,"19930930","IOWA",10489,"IA","10489_19930930"
"Fayette",1.60097686724103,"19931231","IOWA",10489,"IA","10489_19931231"
"Fayette",0.7471204731763,"19940331","IOWA",10489,"IA","10489_19940331"
"Fayette",0.958794658144045,"19940630","IOWA",10489,"IA","10489_19940630"
"Fayette",0.965829289961047,"19940930","IOWA",10489,"IA","10489_19940930"
"Fayette",0.992535588519219,"19941231","IOWA",10489,"IA","10489_19941231"
"Fayette",0.604447948490523,"19950331","IOWA",10489,"IA","10489_19950331"
"Fayette",0.993139496896439,"19950630","IOWA",10489,"IA","10489_19950630"
"Fayette",0.734671982367432,"19950930","IOWA",10489,"IA","10489_19950930"
"Fayette",0.710966660741944,"19951231","IOWA",10489,"IA","10489_19951231"
"Fayette",0.679315999063012,"19960331","IOWA",10489,"IA","10489_19960331"
"Fayette",0.771283329762579,"19960630","IOWA",10489,"IA","10489_19960630"
"Fayette",0.726391822029554,"19960930","IOWA",10489,"IA","10489_19960930"
"Fayette",0.712059486149859,"19961231","IOWA",10489,"IA","10489_19961231"
"Fayette",0.482897384305835,"19970331","IOWA",10489,"IA","10489_19970331"
"Fayette",-0.37954301487502,"19970630","IOWA",10489,"IA","10489_19970630"
"Fayette",0.245331493301133,"19970930","IOWA",10489,"IA","10489_19970930"
"Fayette",0.336642702270912,"19971231","IOWA",10489,"IA","10489_19971231"
"Fayette",-0.0890744606819763,"19980331","IOWA",10489,"IA","10489_19980331"
"Fayette",-0.393383661465261,"19980630","IOWA",10489,"IA","10489_19980630"
"Fayette",-0.143314899936355,"19980930","IOWA",10489,"IA","10489_19980930"
"Fayette",0.149951682235724,"19981231","IOWA",10489,"IA","10489_19981231"
"Fayette",-0.823786845153817,"19990331","IOWA",10489,"IA","10489_19990331"
"Fayette",-1.02478301788142,"19990630","IOWA",10489,"IA","10489_19990630"
"Fayette",-0.327920548567762,"19990930","IOWA",10489,"IA","10489_19990930"
"Fayette",-0.0486029356173113,"19991231","IOWA",10489,"IA","10489_19991231"
"Fayette",0.745467894053199,"20000331","IOWA",10489,"IA","10489_20000331"
"Fayette",1.09751914942266,"20000630","IOWA",10489,"IA","10489_20000630"
"Fayette",1.18337963229785,"20000930","IOWA",10489,"IA","10489_20000930"
"Fayette",1.06235565819861,"20001231","IOWA",10489,"IA","10489_20001231"
"Fayette",0.883438435384034,"20010331","IOWA",10489,"IA","10489_20010331"
"Fayette",0.974364922862777,"20010630","IOWA",10489,"IA","10489_20010630"
"Fayette",0.862952411222514,"20010930","IOWA",10489,"IA","10489_20010930"
"Fayette",0.862029594446474,"20011231","IOWA",10489,"IA","10489_20011231"
"Fayette",0.739150520394576,"20020331","IOWA",10489,"IA","10489_20020331"
"Fayette",0.841821395382736,"20020630","IOWA",10489,"IA","10489_20020630"
"Fayette",0.9381498350015,"20020930","IOWA",10489,"IA","10489_20020930"
"Fayette",0.621554426548481,"20021231","IOWA",10489,"IA","10489_20021231"
"Fayette",0.37096192488021,"20030331","IOWA",10489,"IA","10489_20030331"
"Fayette",0.304233922082312,"20030630","IOWA",10489,"IA","10489_20030630"
"Fayette",0.44502332637967,"20030930","IOWA",10489,"IA","10489_20030930"
"Fayette",0.485373737778089,"20031231","IOWA",10489,"IA","10489_20031231"
"Fayette",0.737202027305575,"20040331","IOWA",10489,"IA","10489_20040331"
"Fayette",0.577893138743327,"20040630","IOWA",10489,"IA","10489_20040630"
"Fayette",0.685526949619997,"20040930","IOWA",10489,"IA","10489_20040930"
"Fayette",0.637217516959017,"20041231","IOWA",10489,"IA","10489_20041231"
"Fayette",0.759597618558817,"20050331","IOWA",10489,"IA","10489_20050331"
"Fayette",0.782980476999949,"20050630","IOWA",10489,"IA","10489_20050630"
"Fayette",0.808730882886619,"20050930","IOWA",10489,"IA","10489_20050930"
"Fayette",0.791810710663051,"20051231","IOWA",10489,"IA","10489_20051231"
"Fayette",0.580641816579398,"20060331","IOWA",10489,"IA","10489_20060331"
"Fayette",0.74192384976042,"20060630","IOWA",10489,"IA","10489_20060630"
"Fayette",0.735805284394117,"20060930","IOWA",10489,"IA","10489_20060930"
"Fayette",0.638874749384499,"20061231","IOWA",10489,"IA","10489_20061231"
"Fayette",0.608173644061132,"20070331","IOWA",10489,"IA","10489_20070331"
"Fayette",-0.201377848436672,"20070630","IOWA",10489,"IA","10489_20070630"
"Fayette",0.114202813206815,"20070930","IOWA",10489,"IA","10489_20070930"
"Fayette",0.148795289566262,"20071231","IOWA",10489,"IA","10489_20071231"
"Fayette",0.384625117032314,"20080331","IOWA",10489,"IA","10489_20080331"
"Fayette",0.00989772352358956,"20080630","IOWA",10489,"IA","10489_20080630"
"Fayette",0.146171498336842,"20080930","IOWA",10489,"IA","10489_20080930"
"Fayette",-0.0490696396325665,"20081231","IOWA",10489,"IA","10489_20081231"
"Fayette",-0.55963623644631,"20090331","IOWA",10489,"IA","10489_20090331"
"Fayette",-0.844343679149403,"20090630","IOWA",10489,"IA","10489_20090630"
"Fayette",-0.206773894143218,"20090930","IOWA",10489,"IA","10489_20090930"
"Fayette",-0.0466256982198308,"20091231","IOWA",10489,"IA","10489_20091231"
"Fayette",0.125984251968504,"20100331","IOWA",10489,"IA","10489_20100331"
"Fayette",0.100281090936717,"20100630","IOWA",10489,"IA","10489_20100630"
"Fayette",0.385634303947112,"20100930","IOWA",10489,"IA","10489_20100930"
"Fayette",0.298118642046653,"20101231","IOWA",10489,"IA","10489_20101231"
"Fayette",0.218978102189781,"20110331","IOWA",10489,"IA","10489_20110331"
"Fayette",0.479594606822912,"20110630","IOWA",10489,"IA","10489_20110630"
"Fayette",0.555987169206095,"20110930","IOWA",10489,"IA","10489_20110930"
"Fayette",0.0410872602101842,"20111231","IOWA",10489,"IA","10489_20111231"
"Fayette",-0.109807151190721,"20120331","IOWA",10489,"IA","10489_20120331"
"Fayette",-0.0454607446469973,"20120630","IOWA",10489,"IA","10489_20120630"
"Fayette",-0.0612701622168099,"20120930","IOWA",10489,"IA","10489_20120930"
"Fayette",-0.0226893196834386,"20121231","IOWA",10489,"IA","10489_20121231"
"Fayette",-0.0169674860548474,"20130331","IOWA",10489,"IA","10489_20130331"
"Fayette",0.0674706924179809,"20130630","IOWA",10489,"IA","10489_20130630"
"Fayette",0.159847570113466,"20130930","IOWA",10489,"IA","10489_20130930"
"Fayette",0.148893086255892,"20131231","IOWA",10489,"IA","10489_20131231"
"Fayette",0.032488628979857,"20140331","IOWA",10489,"IA","10489_20140331"
"Fayette",0.0489815910853504,"20140630","IOWA",10489,"IA","10489_20140630"
"Fayette",0.0728334313807883,"20140930","IOWA",10489,"IA","10489_20140930"
"Fayette",-0.0337270971930623,"20141231","IOWA",10489,"IA","10489_20141231"
"Fayette",-0.0334133862378615,"20150331","IOWA",10489,"IA","10489_20150331"
"Fayette",-0.0590343664347459,"20150630","IOWA",10489,"IA","10489_20150630"
"Fayette",0.00566644354487404,"20150930","IOWA",10489,"IA","10489_20150930"
"Fayette",0.0681407788491022,"20151231","IOWA",10489,"IA","10489_20151231"
"Fayette",0.0512021846265441,"20160331","IOWA",10489,"IA","10489_20160331"
"Fayette",0,"20160630","IOWA",10489,"IA","10489_20160630"
"Fayette",0.103710553893024,"20160930","IOWA",10489,"IA","10489_20160930"
"Fayette",0.0685142680963311,"20161231","IOWA",10489,"IA","10489_20161231"
"Fayette",-0.0165556061421299,"20170331","IOWA",10489,"IA","10489_20170331"
"Fayette",-0.025336411238106,"20170630","IOWA",10489,"IA","10489_20170630"
"Fayette",0.0226592738937395,"20170930","IOWA",10489,"IA","10489_20170930"
"Fayette",0.0549288038196645,"20171231","IOWA",10489,"IA","10489_20171231"
"Fayette",-0.131717055300582,"20180331","IOWA",10489,"IA","10489_20180331"
"Fayette",-0.0247828062397599,"20180630","IOWA",10489,"IA","10489_20180630"
"Fayette",0.0714427327528466,"20180930","IOWA",10489,"IA","10489_20180930"
"Fayette",0.114521300961979,"20181231","IOWA",10489,"IA","10489_20181231"
"Harrison",1.2429227960872,"20150930","MISSOURI",10618,"MO","10618_20150930"
"Harrison",1.34872480840717,"20151231","MISSOURI",10618,"MO","10618_20151231"
"Harrison",1.39087493450716,"20160331","MISSOURI",10618,"MO","10618_20160331"
"Harrison",1.3221724250194,"20160630","MISSOURI",10618,"MO","10618_20160630"
"Harrison",1.31494457064482,"20160930","MISSOURI",10618,"MO","10618_20160930"
"Harrison",1.41273590023995,"20161231","MISSOURI",10618,"MO","10618_20161231"
"Harrison",1.39956303235641,"20170331","MISSOURI",10618,"MO","10618_20170331"
"Harrison",1.33878196915137,"20170630","MISSOURI",10618,"MO","10618_20170630"
"Harrison",1.37646228536118,"20170930","MISSOURI",10618,"MO","10618_20170930"
"Harrison",1.52243164321741,"20171231","MISSOURI",10618,"MO","10618_20171231"
"Harrison",1.37289146824321,"20180331","MISSOURI",10618,"MO","10618_20180331"
"Harrison",1.36864487020987,"20180630","MISSOURI",10618,"MO","10618_20180630"
"Harrison",1.38916392954238,"20180930","MISSOURI",10618,"MO","10618_20180930"
"Harrison",1.29177320665713,"20181231","MISSOURI",10618,"MO","10618_20181231"
"Harrison",1.17581568208123,"20190331","MISSOURI",10618,"MO","10618_20190331"
"Harrison",1.18060929219365,"20190630","MISSOURI",10618,"MO","10618_20190630"
"Harrison",1.31121701566427,"20190930","MISSOURI",10618,"MO","10618_20190930"
"Harrison",1.31324262872922,"20191231","MISSOURI",10618,"MO","10618_20191231"
"Harrison",1.01787605304335,"20200331","MISSOURI",10618,"MO","10618_20200331"
"Harrison",1.25727526061192,"20200630","MISSOURI",10618,"MO","10618_20200630"
"Harrison",1.19289315963888,"20200930","MISSOURI",10618,"MO","10618_20200930"
"Harrison",1.18523557797937,"20201231","MISSOURI",10618,"MO","10618_20201231"
"Harrison",1.44095966032843,"20210331","MISSOURI",10618,"MO","10618_20210331"
"Harrison",1.31791991302772,"20210630","MISSOURI",10618,"MO","10618_20210630"
"Harrison",1.13993120974125,"20210930","MISSOURI",10618,"MO","10618_20210930"
"Harrison",1.01977963108459,"20211231","MISSOURI",10618,"MO","10618_20211231"
"Harrison",0.58776222997772,"20220331","MISSOURI",10618,"MO","10618_20220331"
"Harrison",0.809505847396455,"20220630","MISSOURI",10618,"MO","10618_20220630"
"Harrison",0.821911094794278,"20220930","MISSOURI",10618,"MO","10618_20220930"
"Harrison",0.85687902783491,"20221231","MISSOURI",10618,"MO","10618_20221231"
"Harrison",0.886680967229058,"20230331","MISSOURI",10618,"MO","10618_20230331"
"Harrison",1.11659473852022,"20230630","MISSOURI",10618,"MO","10618_20230630"
"Harrison",1.10288738799806,"20230930","MISSOURI",10618,"MO","10618_20230930"
"Harrison",1.02888827503526,"20231231","MISSOURI",10618,"MO","10618_20231231"
"Harrison",0.751878100487147,"20240331","MISSOURI",10618,"MO","10618_20240331"
"Harrison",0.911861461165336,"20240630","MISSOURI",10618,"MO","10618_20240630"
"Henry",0.819577661386367,"19840331","MISSOURI",10619,"MO","10619_19840331"
"Henry",0.76830447244789,"19840630","MISSOURI",10619,"MO","10619_19840630"
"Henry",0.612486405888138,"19840930","MISSOURI",10619,"MO","10619_19840930"
"Henry",0.201190846071176,"19841231","MISSOURI",10619,"MO","10619_19841231"
"Henry",-4.05669665133717,"19850331","MISSOURI",10619,"MO","10619_19850331"
"Henry",-1.76360123016629,"19850630","MISSOURI",10619,"MO","10619_19850630"
"Henry",-1.13893141156451,"19850930","MISSOURI",10619,"MO","10619_19850930"
"Henry",-0.813709112464299,"19851231","MISSOURI",10619,"MO","10619_19851231"
"Henry",0.168106958052061,"19860331","MISSOURI",10619,"MO","10619_19860331"
"Henry",0.234800984424868,"19860630","MISSOURI",10619,"MO","10619_19860630"
"Henry",0.120968724482522,"19860930","MISSOURI",10619,"MO","10619_19860930"
"Henry",0.102242693481517,"19861231","MISSOURI",10619,"MO","10619_19861231"
"Henry",0.635424940428912,"19870331","MISSOURI",10619,"MO","10619_19870331"
"Henry",0.611605464343903,"19870630","MISSOURI",10619,"MO","10619_19870630"
"Henry",0.584233206590621,"19870930","MISSOURI",10619,"MO","10619_19870930"
"Henry",0.584507475542977,"19871231","MISSOURI",10619,"MO","10619_19871231"
"Henry",0.633650606129764,"19880331","MISSOURI",10619,"MO","10619_19880331"
"Henry",1.14098086321541,"19880630","MISSOURI",10619,"MO","10619_19880630"
"Henry",1.15791088355301,"19880930","MISSOURI",10619,"MO","10619_19880930"
"Henry",1.21613931602489,"19881231","MISSOURI",10619,"MO","10619_19881231"
"Henry",1.25939609401322,"19890331","MISSOURI",10619,"MO","10619_19890331"
"Henry",1.20477248364896,"19890630","MISSOURI",10619,"MO","10619_19890630"
"Henry",1.154626903789,"19890930","MISSOURI",10619,"MO","10619_19890930"
"Henry",1.17629184928732,"19891231","MISSOURI",10619,"MO","10619_19891231"
"Henry",1.15316117542297,"19900331","MISSOURI",10619,"MO","10619_19900331"
"Henry",1.10486678011828,"19900630","MISSOURI",10619,"MO","10619_19900630"
"Henry",1.10782413035187,"19900930","MISSOURI",10619,"MO","10619_19900930"
"Henry",1.14477865802399,"19901231","MISSOURI",10619,"MO","10619_19901231"
"Henry",1.15362869132652,"19910331","MISSOURI",10619,"MO","10619_19910331"
"Henry",1.07905473976348,"19910630","MISSOURI",10619,"MO","10619_19910630"
"Henry",1.06600259638567,"19910930","MISSOURI",10619,"MO","10619_19910930"
"Henry",1.06048334315073,"19911231","MISSOURI",10619,"MO","10619_19911231"
"Henry",1.05934988242969,"19920331","MISSOURI",10619,"MO","10619_19920331"
"Henry",0.971704923688259,"19920630","MISSOURI",10619,"MO","10619_19920630"
"Henry",0.970392729463843,"19920930","MISSOURI",10619,"MO","10619_19920930"
"Henry",1.01658892566958,"19921231","MISSOURI",10619,"MO","10619_19921231"
"Henry",1.05305495630553,"19930331","MISSOURI",10619,"MO","10619_19930331"
"Henry",1.09490710568036,"19930630","MISSOURI",10619,"MO","10619_19930630"
"Henry",1.06628336737091,"19930930","MISSOURI",10619,"MO","10619_19930930"
"Henry",1.03234131784821,"19931231","MISSOURI",10619,"MO","10619_19931231"
"Henry",1.20456977185656,"19940331","MISSOURI",10619,"MO","10619_19940331"
"Henry",1.07870418083754,"19940630","MISSOURI",10619,"MO","10619_19940630"
"Henry",1.06253475209418,"19940930","MISSOURI",10619,"MO","10619_19940930"
"Henry",1.04458088028187,"19941231","MISSOURI",10619,"MO","10619_19941231"
"Henry",1.28265453721615,"19950331","MISSOURI",10619,"MO","10619_19950331"
"Henry",1.16434643199041,"19950630","MISSOURI",10619,"MO","10619_19950630"
"Henry",1.13969991924537,"19950930","MISSOURI",10619,"MO","10619_19950930"
"Henry",1.11469060103096,"19951231","MISSOURI",10619,"MO","10619_19951231"
"Henry",1.27547708684928,"19960331","MISSOURI",10619,"MO","10619_19960331"
"Henry",1.23558284523678,"19960630","MISSOURI",10619,"MO","10619_19960630"
"Henry",1.18682152121027,"19960930","MISSOURI",10619,"MO","10619_19960930"
"Henry",1.17573513500517,"19961231","MISSOURI",10619,"MO","10619_19961231"
"Henry",1.31151082189297,"19970331","MISSOURI",10619,"MO","10619_19970331"
"Henry",1.36830102622577,"19970630","MISSOURI",10619,"MO","10619_19970630"
"Henry",1.53425732873045,"19970930","MISSOURI",10619,"MO","10619_19970930"
"Henry",0.158650709235706,"19971231","MISSOURI",10619,"MO","10619_19971231"
"Henry",0.888639793641094,"19980331","MISSOURI",10619,"MO","10619_19980331"
"Henry",0.797898999619093,"19980630","MISSOURI",10619,"MO","10619_19980630"
"Henry",0.831103357204868,"19980930","MISSOURI",10619,"MO","10619_19980930"
"Henry",0.830911221605016,"19981231","MISSOURI",10619,"MO","10619_19981231"
"Henry",0.752577116129754,"19990331","MISSOURI",10619,"MO","10619_19990331"
"Henry",0.730780794290694,"19990630","MISSOURI",10619,"MO","10619_19990630"
"Henry",0.736466352674278,"19990930","MISSOURI",10619,"MO","10619_19990930"
"Henry",0.848276179274727,"19991231","MISSOURI",10619,"MO","10619_19991231"
"Henry",0.872639339737945,"20000331","MISSOURI",10619,"MO","10619_20000331"
"Henry",0.86430359496971,"20000630","MISSOURI",10619,"MO","10619_20000630"
"Henry",0.914172573360949,"20000930","MISSOURI",10619,"MO","10619_20000930"
"Henry",0.748556109676529,"20001231","MISSOURI",10619,"MO","10619_20001231"
"Henry",0.691123946533193,"20010331","MISSOURI",10619,"MO","10619_20010331"
"Henry",0.650057755343402,"20010630","MISSOURI",10619,"MO","10619_20010630"
"Henry",0.604425827811133,"20010930","MISSOURI",10619,"MO","10619_20010930"
"Henry",0.702613023641642,"20011231","MISSOURI",10619,"MO","10619_20011231"
"Henry",0.831323189409811,"20020331","MISSOURI",10619,"MO","10619_20020331"
"Henry",0.912914840260652,"20020630","MISSOURI",10619,"MO","10619_20020630"
"Henry",0.960327935848379,"20020930","MISSOURI",10619,"MO","10619_20020930"
"Henry",0.927415908066734,"20021231","MISSOURI",10619,"MO","10619_20021231"
"Henry",1.01329127629756,"20030331","MISSOURI",10619,"MO","10619_20030331"
"Henry",0.934161103867038,"20030630","MISSOURI",10619,"MO","10619_20030630"
"Henry",0.959108022495866,"20030930","MISSOURI",10619,"MO","10619_20030930"
"Henry",0.95845852806329,"20031231","MISSOURI",10619,"MO","10619_20031231"
"Henry",1.05064178354231,"20040331","MISSOURI",10619,"MO","10619_20040331"
"Henry",1.05504811214771,"20040630","MISSOURI",10619,"MO","10619_20040630"
"Henry",1.0491862649845,"20040930","MISSOURI",10619,"MO","10619_20040930"
"Henry",0.98771986197069,"20041231","MISSOURI",10619,"MO","10619_20041231"
"Henry",1.04835623530774,"20050331","MISSOURI",10619,"MO","10619_20050331"
"Henry",0.952407261414757,"20050630","MISSOURI",10619,"MO","10619_20050630"
"Henry",0.95124020622614,"20050930","MISSOURI",10619,"MO","10619_20050930"
"Henry",0.944484205986317,"20051231","MISSOURI",10619,"MO","10619_20051231"
"Henry",0.998296845079455,"20060331","MISSOURI",10619,"MO","10619_20060331"
"Henry",1.05076917383699,"20060630","MISSOURI",10619,"MO","10619_20060630"
"Henry",1.03733781413498,"20060930","MISSOURI",10619,"MO","10619_20060930"
"Henry",0.993193291384549,"20061231","MISSOURI",10619,"MO","10619_20061231"
"Henry",1.08904370557466,"20070331","MISSOURI",10619,"MO","10619_20070331"
"Henry",1.25273907470955,"20070630","MISSOURI",10619,"MO","10619_20070630"
"Henry",1.06292077254028,"20070930","MISSOURI",10619,"MO","10619_20070930"
"Cole",1.76944713654935,"20071231","MISSOURI",10619,"MO","10619_20071231"
"Cole",0.742070646016382,"20080331","MISSOURI",10619,"MO","10619_20080331"
"Cole",0.73973122281522,"20080630","MISSOURI",10619,"MO","10619_20080630"
"Cole",0.809854039324715,"20080930","MISSOURI",10619,"MO","10619_20080930"
"Cole",-2.08112708154885,"20081231","MISSOURI",10619,"MO","10619_20081231"
"Cole",0.641344830818407,"20090331","MISSOURI",10619,"MO","10619_20090331"
"Cole",0.670375575473407,"20090630","MISSOURI",10619,"MO","10619_20090630"
"Cole",0.739388433265291,"20090930","MISSOURI",10619,"MO","10619_20090930"
"Cole",0.685038583281223,"20091231","MISSOURI",10619,"MO","10619_20091231"
"Cole",0.430717930992416,"20100331","MISSOURI",10619,"MO","10619_20100331"
"Cole",0.544008097066962,"20100630","MISSOURI",10619,"MO","10619_20100630"
"Cole",0.589839363738492,"20100930","MISSOURI",10619,"MO","10619_20100930"
"Cole",0.0186516291620368,"20101231","MISSOURI",10619,"MO","10619_20101231"
"Cole",0.536343340797557,"20110331","MISSOURI",10619,"MO","10619_20110331"
"Cole",0.60643775225926,"20110630","MISSOURI",10619,"MO","10619_20110630"
"Cole",0.647779242556243,"20110930","MISSOURI",10619,"MO","10619_20110930"
"Cole",0.450837357303223,"20111231","MISSOURI",10619,"MO","10619_20111231"
"Cole",0.589949063455862,"20120331","MISSOURI",10619,"MO","10619_20120331"
"Cole",0.541593595533137,"20120630","MISSOURI",10619,"MO","10619_20120630"
"Cole",0.294192352285497,"20120930","MISSOURI",10619,"MO","10619_20120930"
"Cole",0.394710245662147,"20121231","MISSOURI",10619,"MO","10619_20121231"
"Cole",0.15425670342431,"20130331","MISSOURI",10619,"MO","10619_20130331"
"Cole",0.424660907776629,"20130630","MISSOURI",10619,"MO","10619_20130630"
"Cole",0.526990086932918,"20130930","MISSOURI",10619,"MO","10619_20130930"
"Cole",0.596946588079613,"20131231","MISSOURI",10619,"MO","10619_20131231"
"Cole",0.856841850624138,"20140331","MISSOURI",10619,"MO","10619_20140331"
"Cole",0.878977014925457,"20140630","MISSOURI",10619,"MO","10619_20140630"
"Cole",0.826793742272334,"20140930","MISSOURI",10619,"MO","10619_20140930"
"Cole",0.828652032661322,"20141231","MISSOURI",10619,"MO","10619_20141231"
"Cole",0.861136601293241,"20150331","MISSOURI",10619,"MO","10619_20150331"
"Cole",0.835145582869434,"20150630","MISSOURI",10619,"MO","10619_20150630"
"Cole",0.865220480280775,"20150930","MISSOURI",10619,"MO","10619_20150930"
"Cole",0.866355002730026,"20151231","MISSOURI",10619,"MO","10619_20151231"
"Cole",0.834955504682794,"20160331","MISSOURI",10619,"MO","10619_20160331"
"Cole",0.735850163630911,"20160630","MISSOURI",10619,"MO","10619_20160630"
"Cole",0.744490978985964,"20160930","MISSOURI",10619,"MO","10619_20160930"
"Cole",0.758096901644888,"20161231","MISSOURI",10619,"MO","10619_20161231"
"Cole",0.832845257736689,"20170331","MISSOURI",10619,"MO","10619_20170331"
"Cole",0.79538155796855,"20170630","MISSOURI",10619,"MO","10619_20170630"
